hint_1|Las Ballestas son menos efectivas en días lluviosos.
hint_2|Los caballos y los hombres se mueven más lentamente cuando llueve.
hint_3|Puedes esperar en el mapa del mundo pulsando la tecla espaciadora.
hint_4|Puedes reclutar hombres en las tabernas.
hint_5|Puedes dar órdenes a tu grupo mientras estáis en batalla.
hint_6|Un grupo con moral alta se mueve más rápidamente mientras viaja a través del mapa.
hint_7|Los miembros heridos de tu grupo se curarán más rápido si descansan en las tabernas.
hint_8|Para comprar y vender objetos rápidamente en la ventana de tu inventario, presiona la tecla control mientras pinchas con el botón izquierdo del ratón.
hint_9|Puedes presionar la tecla Retroceso durante la batalla para abrir la interfase de comandos.
hint_10|Mientras estés en un pueblo o castillo, pagarás a tus tropas la mitad de su sueldo. De forma similar, también pagarás la mitad del salario a las tropas que dejes como guarnición en un castillo.
hint_11|Puedes abandonar cualquier lugar instantáneamente presionando la tecla Tab.
hint_12|Puedes pulsar la tecla Bloq May. para acercar la cámara mientras apuntas a enemigos distantes.
