lockitver|DO NOT DELETE THIS LINE! 2896
ui_music_volume|Volume de la musique :
ui_sound_volume|Volume des sons :
ui_mouse_sensitivity|Sensibilité de la souris :
ui_enabled|Activé
ui_disabled|Désactivé
ui_reduced_to_1_over_4_easiest|Réduits à 1/4 (très facile)
ui_reduced_to_1_over_2_easy|Réduits à 1/2 (facile)
ui_reduced_to_1_over_2_easiest|Réduits à 1/2 (très facile)
ui_reduced_to_3_over_4_easy|Réduits à 3/4 (facile)
ui_normal|Normale
ui_combat_ai|IA des combats :
ui_combat_speed|Vitesse des combats :
ui_good|Bonne
ui_average_caps|Moyenne
ui_poor|Faible
ui_faster|Rapide
ui_slower|Lente
ui_control_block_direction|Contrôle de la direction des blocages :
ui_automatic_recommended|Automatique
ui_by_mouse_movement|Par mouvement de la souris
ui_control_attack_direction|Contrôle de la direction des attaques :
ui_by_relative_enemy_position|En fonction de la position de l'ennemi
ui_by_inverse_mouse_movement|Inverse au mouvement de la souris
ui_difficulty_rating_percentage|Niveau de difficulté = %d%%
ui_controls|Contrôles
ui_video_options|Options vidéo
ui_done|Confirmer
ui_factions|Factions
ui_item_itemname|Objet - %s
ui_prop_propname|Prop - %s
ui_unknown_unknownname|Inconnu - %s
ui_entry_point_entrypointname|Point d'entrée %d
ui_passage_menu_item_passagename|Passage (objet du menu %d)
ui_plant_plantname|Plante - %s
ui_export_file_for_character_playername_already_exists_overwrite_it|Le fichier d'exportation pour le personnage %s existe déjà. L'écraser ?
ui_yes|Oui
ui_no|Non
ui_set_save_file_name|Saisissez un nom pour cette sauvegarde :
ui_enter_new_name|Entrer un nouveau nom :
ui_export_character|Exporter un personnage
ui_import_character|Importer un personnage
ui_character_playername_exported_successfully|Personnage %s exporté avec succès.
ui_character_playername_imported_successfully|Personnage %s importé avec succès.
ui_unable_to_open_import_file|Impossible d'ouvrir le fichier d'importation.
ui_are_you_sure_you_want_to_import_the_character|Êtes-vous certain de vouloir importer ce personnage ?
ui_unable_to_find_character_import_file|Impossible de trouver le fichier d'importation du personnage.
ui_mount_and_blade_is_running_in_trial_mode_please_buy_the_game_for_importing_a_character|Mount&Blade fonctionne actuellement dans sa version d'évaluation. Veuillez acheter le jeu pour pouvoir importer un personnage.
ui_change_skin|Peau
ui_change_hair|Cheveux
ui_change_hair_color|Couleur des cheveux
ui_change_beard|Barbe
ui_tutorial|Didacticiel
ui_tutorial_face_generator|Modifiez le visage de votre personnage en utilisant les boutons et le curseur. Pour faire pivoter la tête, cliquez dessus puis faites glisser la souris.
ui_restore|Charger
ui_cancel|Annuler
ui_delete|Supprimer
ui_confirm_delete_game|Êtes-vous certain de vouloir supprimer cette partie ?
ui_error_removing_file|Erreur lors de la suppression du fichier...
ui_day_datedisplay|Jour %d (%d:%d%d)
ui_reset_changes|Réinitialiser
ui_weapon_proficiencies|Maîtrises
ui_skills|Compétences
ui_attributes|Attributs
ui_enter_name_here|*Saisissez votre nom*
ui_edit_face|Cliquez pour modifier le visage
ui_statistics|Statistiques
ui_next|Suivant
ui_prev|Précédent
ui_learn|Apprendre
ui_question_saving_policy|Quelle sera la règle de sauvegarde du jeu ?
ui_saving_policy_realistic|Réaliste ! On ne quitte pas sans sauvegarder !
ui_saving_policy_nonrealistic|Je veux pouvoir quitter sans sauvegarder.
ui_tutorial_character_generation|À présent, entrez votre nom, puis répartissez vos points d'attribut, de compétence et de maîtrise. Cliquez sur les différents éléments de l'écran pour connaître l'impact de ces points sur votre personnage.
ui_str|FOR
ui_agi|AGI
ui_int|INT
ui_cha|CHA
ui_at_learning_limit|(Limite d'apprentissage atteinte)
ui_not_enough_skill_points_to_learn|(Pas assez de points de compétence pour apprendre)
ui_strength|force
ui_agility|agilité
ui_intelligence|intelligence
ui_charisma|charisme
ui_not_enough_attributetype_to_learn_this_skill|(%s trop faible pour apprendre cette compétence)
ui_explanation_one_handed_weapon|S'applique à l'utilisation des épées à une main, haches et armes contondantes.
ui_explanation_two_handed_weapon|S'applique à l'utilisation des épées à deux mains, bardiches et maillets.
ui_explanation_polearm|S'applique à l'utilisation des armes d'hast telles que les épieux, lances, bâtons, etc.
ui_explanation_archery|S'applique à l'utilisation des arcs.
ui_explanation_crossbow|S'applique à l'utilisation des arbalètes.
ui_explanation_throwing|S'applique à l'utilisation des armes de jet telles que les javelots, flèches, pierres, etc.
ui_explanation_firearms|S'applique à l'utilisation des pistolets et des mousquets.
ui_explanation_strength|Force : Chaque point augmente la santé de 1. Les compétences suivantes ne peuvent pas dépasser la force d'1/3 : Santé de fer, Puissance de frappe, Puissance de jet, Puissance de tension.
ui_explanation_agility|Agilité : Chaque point octroie cinq points de maîtrise et augmente la vitesse des armes de 0,5%. Les compétences suivantes ne peuvent pas dépasser l'agilité d'1/3 : Maître d'armes, Bouclier, Athlétisme, Équitation, Archerie montée, Pillage.
ui_explanation_intelligence|Intelligence: Chaque point en intelligence octroie immédiatement un point de compétence supplémentaire. Les compétences suivantes ne peuvent pas dépasser l'intelligence d'1/3 : Mentor, Pistage, Tactiques, Connaissance du terrain, Repérage, Organisation de l'inventaire, Soins des blessures, Chirurgie, Premiers secours, Ingénierie, Persuasion.
ui_explanation_charisma|Charisme: Chaque point augmente la limite de taille de votre groupe de 1. Les compétences suivantes ne peuvent pas dépasser le charisme d'1/3 : Gestion des prisonniers, Sens du commandement, Marchandage.
ui_level|Niveau : %d
ui_xp|Expérience: %d
ui_next_level_at|Niveau suivant à : %d
ui_health_player|Santé : %d/%d
ui_health|Santé : %d
ui_attribute_points|Points d'attribut : %d
ui_skill_points|Points de compétence : %d
ui_weapon_points|Points de maîtrise : %d
ui_mission_losses_none| aucune.
ui_mission_losses_wounded|blessés :
ui_mission_losses_killed|tués :
ui_party_losses|%s  : %d blessés --- %d tués sur %d.
ui_casualties_sustained|Pertes subies :
ui_advantage_change|Changement d'avantage = %c%d 
ui_overall_battle_casualties|Pertes totales de la bataille :
ui_advantage_outnumbered| Votre infériorité numérique semble sans espoir.
ui_advantage_major_disadvantage| Vous êtes plutôt désavantagé.
ui_advantage_slight_disadvantage| Vous êtes légèrement désavantagé.
ui_advantage_balanced| La situation est équilibrée.
ui_advantage_fair_advantage| Vous avez de bonnes chances de victoire.
ui_advantage_greatly_favored| Vos chances de victoires sont très grandes.
ui_tactical_advantage|Avantage tactique : %d (%s)
ui_order_group|Ordonner au groupe :
ui_question_save_changes|Vous avez effectué des modifications sur ces objets. Souhaitez-vous les enregistrer ?
ui_yes_save|Oui, je veux enregistrer
ui_no_discard_changes|Non, annuler ces modifications
ui_everyone_control|Tout le monde !
ui_everyone_around_control|Soldats à proximité !
ui_others_control|Les autres !
ui_question_give_up_fight|Abandonner la bataille ?
ui_give_up|Abandonner
ui_keep_fighting|Continuer à combattre
ui_question_leave_area|Quitter la zone
ui_cant_retreat_there_are_enemies_nearby|La retraite est impossible. Il y a des ennemis à proximité !
ui_question_retreat_battle|Fuir le combat ?
ui_retreated_battle|%s a fui la bataille.
ui_retreat|Retraite
ui_talk|Parler
ui_mount|Monter
ui_riding_skill_not_adequate_to_mount|(compétence Équitation trop faible pour monter)
ui_dismount|Descendre
ui_exit|Quitter
ui_door_to|Aller vers 
ui_open|Ouvrir
ui_equip|Équiper
ui_baggage|Bagages
ui_access_inventory|Accéder à l'inventaire
ui_chest|Coffre
ui_passage|Passage
ui_go|Aller
ui_retreat_battle|Fuir le combat
ui_leave_area|Quitter la zone
ui_reports|Rapports
ui_camp|Camper
ui_terrain|Terrain
ui_quests|Notes
ui_inventory|Inventaire
ui_character|Personnage
ui_party|Groupe
ui_paused|En pause
ui_click_left_button_to_cancel_wait|En attente... (clic gauche pour revenir)
ui_midnight|Minuit
ui_late_night|Nuit tardive
ui_dawn|Aube
ui_early_morning|Petit matin
ui_morning|Matin
ui_noon|Midi
ui_afternoon|Après-midi
ui_late_afternoon|Fin d'après-midi
ui_dusk|Crépuscule
ui_evening|Soirée
ui_level_limit_reached|Limite de niveau atteinte !
ui_explanation_level_limit|Salutations aventurier, Mount&Blade n'a pas encore été activé et fonctionne actuellement dans sa version d'évaluation. Dans ce mode, la progression est limitée au niveau 8. Afin de continuer à jouer, veuillez redémarrer le jeu puis l'activer à l'aide du numéro de série à 16 chiffres qui se trouve dans la boîte du jeu. Après l'activation, vous pourrez continuer à jouer à partir d'ici. Mount&Blade va maintenant sauvegarder votre partie puis fermer.
ui_time_limit_reached|Limite de temps atteinte !
ui_explanation_time_limit|Salutations aventurier, Mount&Blade n'a pas encore été activé et fonctionne actuellement en version d'évaluation. Dans ce mode, le temps de jeu est limité à 30 jours. Afin de continuer à jouer, veuillez redémarrer le jeu puis l'activer à l'aide du numéro de série à 16 chiffres qui se trouve dans la boîte du jeu. Après l'activation, vous pourrez continuer à jouer à partir d'ici. Mount&Blade va maintenant sauvegarder votre partie puis fermer.
ui_target_lost|Cible perdue
ui_waiting|En attente.
ui_travelling_to|En route vers 
ui_following|Suivent 
ui_accompanying|Accompagnent 
ui_running_from|Fuient 
ui_patrolling|En patrouille
ui_patrolling_around|En patrouille près de 
ui_holding|En position
ui_travelling|En route
ui_fighting_against|Combattent les 
ui_speed_equals|Vitesse = %2.1f
ui_defenders|Garnison :
ui_prisoners|Prisonniers:
ui_1_hour|1 heure
ui_n_hours|%d heures
ui_between_hours|%d à %d heures
ui_combatants|Combattants: %d
ui_party_size|Taille du groupe : %d
ui_party_size_between|Taille du groupe : %d à %d
ui_merchant|Marchand
ui_return|Retour
ui_no_cost|Coût nul
ui_rename|Renommer
ui_use|Utiliser
ui_destroy|Détruire
ui_destructible_target|Cible destructible
ui_tutorial_inventory|Voici la fenêtre des transactions. Maintenez la touche Ctrl enfoncée tout en cliquant sur un objet pour l'acheter ou le vendre rapidement.
ui_head_armor|Protection de la tête : %d
