
hint_1|可 以 通 过 按 住 F1键 不 放 来 命 令 士 兵 移 动 到 某 个 地 方 。 
hint_2|在 雨 天 ， 马 和 人 的 跑 动 速 度 都 将 变 慢 。 
hint_3|在 地 图 模 式 按 空 格 键 可 使 时 间 流 逝 。 
hint_4|在 旅 店 可 以 招 募 到 佣 兵 。 
hint_5|战 斗 中 可 以 给 你 的 部 队 发 出 命 令 。 
hint_6|提 高 部 队 士 气 能 够 加 快 地 图 模 式 中 的 行 进 速 度 。 
hint_7|受 伤 的 部 队 成 员 能 通 过 在 旅 店 中 休 息 得 到 更 快 的 恢 复 。 
hint_8|在 交 易 窗 口 中 ， 按 住 CTRL键 不 放 再 点 鼠 标 可 以 快 速 购 买 /出 售 商 品 。 
hint_9|在 战 斗 中 按 Backspace键 可 以 打 开 指 挥 界 面 。 
hint_10|当 你 呆 在 一 个 城 镇 或 者 城 堡 的 时 候 ， 你 将 只 付 平 常 一 半 的 工 资 给 你 的 部 队 。 类 似 地 ， 城 堡 里 的 驻 军 ， 你 也 只 付 平 常 一 半 的 工 资 给 他 们 。 
hint_11|按 Tab键 ， 你 就 能 直 接 离 开 任 何 地 方 。 
hint_12|按 住 Shift键 可 以 放 大 视 线 以 瞄 准 远 处 的 敌 人 。 
