skinkey_chin_size|Velikost brady
skinkey_chin_shape|Tvar brady
skinkey_chin_forward|Vysunutí brady
skinkey_jaw_width|Šířka čelisti
skinkey_jaw_position|Pozice čelisti
skinkey_mouth_nose_distance|Vzdálenost nosu od úst
skinkey_mouth_width|Šířka úst
skinkey_cheeks|Tváře
skinkey_nose_height|Výška nosu
skinkey_nose_width|Šířka nosu
skinkey_nose_size|Velikost nosu
skinkey_nose_shape|Tvar nosu
skinkey_nose_bridge|Kořen nosu
skinkey_cheek_bones|Lícní kosti
skinkey_eye_width|Šířka očí
skinkey_eye_to_eye_dist|Vzdálenost očí
skinkey_eye_shape|Tvar očí
skinkey_eye_depth|Hloubka očí
skinkey_eyelids|Oční víčka
skinkey_eyebrow_position|Pozice obočí
skinkey_eyebrow_height|Výška obočí
skinkey_eyebrow_depth|Hloubka obočí
skinkey_eyebrow_shape|Tvar obočí
skinkey_temple_width|Šířka spánku
skinkey_face_depth|Hloubka obličeje
skinkey_face_ratio|Poměr obličeje
skinkey_face_width|Šířka obličeje
skinkey_post_edit|Následná editace
skinkey_chin_size|Velikost brady
skinkey_chin_shape|Tvar brady
skinkey_chin_forward|Vysunutí brady
skinkey_jaw_width|Šířka čelisti
skinkey_jaw_position|Pozice čelisti
skinkey_mouth_nose_distance|Vzdálenost nosu od úst
skinkey_mouth_width|Šířka úst
skinkey_cheeks|Tváře
skinkey_nose_height|Výška nosu
skinkey_nose_width|Šířka nosu
skinkey_nose_size|Velikost nosu
skinkey_nose_shape|Tvar nosu
skinkey_nose_bridge|Kořen nosu
skinkey_cheek_bones|Lícní kosti
skinkey_eye_width|Šířka očí
skinkey_eye_to_eye_dist|Vzdálenost očí
skinkey_eye_shape|Tvar očí
skinkey_eye_depth|Hloubka očí
skinkey_eyelids|Oční víčka
skinkey_eyebrow_position|Pozice obočí
skinkey_eyebrow_height|Výška obočí
skinkey_eyebrow_depth|Hloubka obočí
skinkey_eyebrow_shape|Tvar obočí
skinkey_temple_width|Šířka spánku
skinkey_face_depth|Hloubka obličeje
skinkey_face_ratio|Poměr obličeje
skinkey_face_width|Šířka obličeje
skinkey_post_edit|Následná editace
