menu_start_game_0|Vítej, ve hře Mount and Blade: Warband, dobrodruhu. Ještě než začneš, musíš si vytvořit svou postavu. Přitom ber v potaz, že v tradiční středověké společnosti, v jejímž duchu je celá hra koncipována, jsou války i politika obvykle v rukou mužů ze šlechtických rodů. To však neznamená, že tvým hlavním hrdinou nemůže být žena nebo někdo prostého rodu. Šlechtici sice mají na začátku snazší postavení, ale stejných úspěchů mohou dosáhnout i ženy či neurození pánové. A čím obtížněji úspěchů dosáhneš, tím větší z nich budeš mít radost.
mno_continue|Pokračovat...
mno_go_back|Vrátit se
menu_start_phase_2|O Calradii už jsi {slyšel/slyšela} vyprávět mnoho pověstí - víš, že ji sžírá boj několika znepřátelených království, jež spolu soupeří o nadvládu. Přijíždějí sem rytíři, stahují se sem žoldnéři, země se stala útočištěm lapků a hrdlořezů. Všechny láká bohatství, moc nebo sláva. Číhají zde mnohá nebezpečenství, ale o to větší představuje příležitost nechat minulost za sebou a začít nový život. Pohlédneš na obzor a najednou máš pocit, že konečně držíš osud ve vlastních rukou, máš možnost svobodné volby a kamkoli se vydáš, čeká tě velké dobrodružství. Příběhy o Calradii tě zlákaly natolik, že:
mno_town_1|ses {připojil/připojila} k první karavaně do Pravenu ve swádském království.
mno_town_2|ses {připojil/připojila} k první karavaně, mířící do Rejvadinu v království vaegirském.
mno_town_3|ses {připojil/připojila} k první karavaně, mířící do Tulgy v khergitském chánátu.
mno_town_4|jsi {nasedl/nasedla} na první loď do Sargothu v království Nordů.
mno_town_5|jsi {nasedl/nasedla} na první loď do Jelkaly v rhodockém království.
mno_town_6|ses {připojil/připojila} k první karavaně, mířící do Šarízu v sarranidském sultanátu.
menu_start_game_3|Zvol si scénář:
mno_go_back|Vrátit se
menu_tutorial|Přijíždíš na pole, kde se místní lidé cvičí ve zbrani. Můžeš si tu také zacvičit a zlepšit si bojové schopnosti.
mno_continue|Pokračovat...
mno_go_back_dot|Zpět
menu_reports|Sláva postavy: {reg5}^Koeficient cti: {reg6}^Morálka družiny: {reg8}^Limit velikosti družiny: {reg7}^
mno_view_character_report|Zobrazit hlášení o postavě.
mno_view_party_size_report|Zobrazit hlášení o velikosti družiny.
mno_view_npc_mission_report|Zobrazit hlášení z misí tvého společníka.
mno_view_weekly_budget_report|Zobrazit hlášení o týdenním rozpočtu.
mno_view_morale_report|Zobrazit hlášení o morálce družiny.
mno_lord_relations|Zobrazit seznam známých lordů podle vztahů.
mno_courtship_relations|Zobrazit záznamy o dvoření.
mno_view_faction_relations_report|Zobrazit hlášení o vzájemných vztazích frakcí.
mno_resume_travelling|Pokračovat v cestě.
menu_custom_battle_scene|
menu_custom_battle_end|Je po bitvě. {s1} Tví lidé pobili {reg5} nepřátel a přišli v bitvě o {reg6} jednotek. Ty osobně jsi v boji {udolal/udolala} {reg7} protivníků.
mno_continue|Pokračovat.
menu_start_game_1|Vyber pohlaví své postavy.
mno_start_male|Muž
mno_start_female|Žena
mno_go_back|Vrátit se
menu_start_character_1|{Narodil/Narodila} ses před mnoha lety v dalekých krajích. Tvůj otec byl...
mno_start_noble|zchudlý šlechtic.
mno_start_merchant|kupec na cestách.
mno_start_guard|vysloužilý voják.
mno_start_forester|lovec.
mno_start_nomad|kočovník ze stepi.
mno_start_thief|zloděj.
mno_go_back|Vrátit se
menu_start_character_2|{s10}^^ Sotva ses {naučil/naučila} chodit a mluvit, už jsi {začal/začala} poznávat svět. Jako {malý/malá} jsi {byl/byla}...
mno_page|pážetem u šlechtického dvora.
mno_apprentice|{řemeslnickým učedníkem/řemeslnickou učednicí}.
mno_stockboy|{pomocníkem/pomocnicí} v obchodě.
mno_urchin|pouličním sirotkem.
mno_nomad|dítětem stepi.
mno_go_back|Vrátit se.
menu_start_character_3|{s11}^^ V mládí tě potkala velká změna, jak už to v životě bývá. {Stal/Stala} ses...
mno_squire|panošem.
mno_lady|dvorní dámou.
mno_troubadour|trubadúrem.
mno_student|{studentem/studentkou} na univerzitě.
mno_peddler|{podomním obchodníkem/podomní obchodnicí}.
mno_craftsman|{kovářem/kovářkou}.
mno_poacher|pytlákem.
mno_go_back|Vrátit se.
menu_start_character_4|{s12}^^ To se však brzy změnilo a ty ses {rozhodl/rozhodla} postavit se na vlastní nohy a stát se dobrodruhem. K tomuto rozhodnutí tě vedla...
mno_revenge|osobní pomsta.
mno_death|ztráta milované osoby.
mno_wanderlust|toulavá povaha.
mno_disown|nutnost opustit domov.
mno_greed|touha po penězích a moci.
mno_go_back|Vrátit se.
menu_choose_skill|{s13}
mno_begin_adventuring|{Stal/Stala} ses tedy dobrodruhem a {odjel/odjela} jsi do Calradie.
mno_go_back_dot|Vrátit se.
menu_past_life_explanation|{s3}
mno_view_next|{s5}
mno_continue|Pokračovat...
mno_go_back_dot|Vrátit se.
menu_morale_report|{s1}
mno_continue|Pokračovat...
menu_courtship_relations|{s1}
mno_continue|Pokračovat...
menu_lord_relations|{s1}
mno_continue|Pokračovat...
menu_companion_report|{s7}{s1}
mno_continue|Pokračovat...
menu_character_report|{s9}
mno_continue|Pokračovat...
menu_party_size_report|{s1}
mno_continue|Pokračovat...
menu_faction_relations_report|{s1}
mno_continue|Pokračovat...
menu_camp|{Rozbil/Rozbila} jsi tábor. Co chceš dělat?
mno_camp_action|Zahájit akci.
mno_camp_wait_here|Chvíli tu počkat.
mno_camp_cheat|NABÍDKA ŠVINDLŮ!
mno_resume_travelling|Cestovat dál.
menu_camp_cheat|Vyber švindl:
mno_camp_cheat_find_item|Najít předmět...
mno_camp_cheat_find_item|Změnit počasí...
menu_camp_action|Vyber akci:
mno_camp_recruit_prisoners|Přijmout do družiny některého zajatce.
mno_action_read_book|Vybrat si knihu na čtení.
mno_action_rename_kingdom|Přejmenovat své království.
mno_action_retire|Pověsit dobrodružný život na hřebík.
mno_camp_action_4|Zpátky do nabídky táboření.
menu_camp_recruit_prisoners|Nabízíš zajatcům, že je osvobodíš, pokud se k tobě připojí jako vojáci. {s18}
mno_camp_recruit_prisoners_accept|Přijmout.
mno_camp_recruit_prisoners_reject|Odmítnout.
mno_continue|Vrátit se.
menu_camp_no_prisoners|Nemáš žádné zajatce, které by šlo přijmout do družiny.
mno_continue|Pokračovat...
menu_camp_action_read_book|Vyber si knihu na čtení:
mno_action_read_book_1|{s1}.
mno_action_read_book_2|{s1}.
mno_action_read_book_3|{s1}.
mno_action_read_book_4|{s1}.
mno_action_read_book_5|{s1}.
mno_action_read_book_6|{s1}.
mno_action_read_book_7|{s1}.
mno_camp_action_4|Zpět do nabídky kampaně.
menu_camp_action_read_book_start|{s1}
mno_continue|Pokračovat...
menu_retirement_verify|V Calradii jsi už {reg0} dní. Tvé momentální štěstí je {reg1}. Opravdu chceš pověsit dobrodružný život na hřebík?
mno_retire_yes|Ano
mno_retire_no|Ne
menu_end_game|{Rozhodl/Rozhodla} ses pověsit dobrodružný život na hřebík a usadit se. {Prodal/Prodala} jsi zbraně a zbroj, {spočítal/spočítala} jsi peníze, které jsi {utržil/utržila}, a {odjel/odjela} jsi směrem k západu slunce...
mno_end_game_bye|Sbohem.
menu_cattle_herd|{Narazil/Narazila} jsi na stádo dobytka.
mno_cattle_drive_away|Hnát stádo dál.
mno_cattle_stop|Zastavit stádo.
mno_cattle_kill|Porazit pár kusů.
mno_leave|Odejít.
menu_cattle_herd_kill|Kolik zvířat chceš porazit?
mno_cattle_kill_1|Jedno.
mno_cattle_kill_2|Dvě.
mno_cattle_kill_3|Tři.
mno_cattle_kill_4|Čtyři.
mno_cattle_kill_5|Pět.
mno_go_back_dot|Vrátit se.
menu_arena_duel_fight|Ty i tvůj soupeř se připravte na čestný souboj.
mno_continue|Pokračovat...
mno_continue|Pokračovat...
menu_simple_encounter|{s2} Máš {reg10} jednotek připravených bojovat proti {reg11} jednotkám protivníka.
mno_encounter_attack|Zaútočit na nepřítele.
mno_encounter_order_attack|Přikázat jednotkám, aby zaútočily bez tebe.
mno_encounter_leave|Odejít.
mno_encounter_retreat|Stáhnout se, nechat nějaké jednotky, aby kryly tvůj ústup.
mno_encounter_surrender|Vzdát se.
menu_encounter_retreat_confirm|Jako nejzkušenější taktik v družině ({reg2}) {reg3?navrhuješ:{s3} navrhuje} plán, který tobě i tvým mužům umožní zachránit si život, ale budete muset obětovat {reg4} vojáků jako zadní voj, který nepříteli zabrání vás pronásledovat.
mno_leave_behind|Pokračuj. Oběť těchto mužů umožní zachránit životy ostatních.
mno_dont_leave_behind|Ne. Nikoho za sebou nenecháme.
menu_encounter_retreat|Žádáš {reg4} ze svých jednotek, aby nepřítele zadržely, zatímco budeš ustupovat se zbytkem družiny.
mno_continue|Pokračovat...
menu_order_attack_begin|Tvé jednotky se chystají zaútočit na nepřítele.
mno_order_attack_begin|Vydej rozkaz k zahájení útoku.
mno_call_back|Odvolej je.
menu_order_attack_2|{s4}^^Tvé ztráty: {s8}^^Nepřátelské ztráty: {s9}
mno_order_attack_continue|Vydej vojsku rozkaz pokračovat v útoku.
mno_order_retreat|Odvolej své vojáky.
mno_continue|Pokračovat...
menu_battle_debrief|{s11}^^Tvé ztráty: {s8}{s10}^^Nepřátelské ztráty: {s9}
mno_continue|Pokračovat...
menu_total_victory|Tohle bys číst {neměl/neměla}... {s9}
mno_continue|Pokračovat...
menu_enemy_slipped_away|{s17}
mno_continue|Pokračovat...
menu_permanent_damage|{s0}
mno_s0|{s0}
menu_pre_join|{Připletl/Připletla} ses k bitvě mezi dvěma soupeři, jsou to {s2} a {s1}. Rozhodneš se...
mno_pre_join_help_attackers|{s2} potřebuje pomoc, jdeš hned na věc.
