itm_no_item|NEPLATNÁ POLOŽKA
itm_no_item_pl|NEPLATNÁ POLOŽKA
itm_tutorial_spear|Kopí
itm_tutorial_spear_pl|Kopí
itm_tutorial_club|Kyj
itm_tutorial_club_pl|Palice
itm_tutorial_battle_axe|Bojová sekyra
itm_tutorial_battle_axe_pl|Bojová sekera
itm_tutorial_arrows|Šípy
itm_tutorial_arrows_pl|Šípy
itm_tutorial_bolts|Šipky
itm_tutorial_bolts_pl|Šipky
itm_tutorial_short_bow|Krátký luk
itm_tutorial_short_bow_pl|Krátký luk
itm_tutorial_crossbow|Kuše
itm_tutorial_crossbow_pl|Kuše
itm_tutorial_throwing_daggers|Vrhací nože
itm_tutorial_throwing_daggers_pl|Vrhací nože
itm_tutorial_saddle_horse|Jezdecký kůň
itm_tutorial_saddle_horse_pl|Jezdecký kůň
itm_tutorial_shield|Normanský štít
itm_tutorial_shield_pl|Normanský štít
itm_tutorial_staff_no_attack|Hůl
itm_tutorial_staff_no_attack_pl|Hůl
itm_tutorial_staff|Hůl
itm_tutorial_staff_pl|Hůl
itm_tutorial_sword|Meč
itm_tutorial_sword_pl|Meč
itm_tutorial_axe|Sekyra
itm_tutorial_axe_pl|Sekera
itm_tutorial_dagger|Dýka
itm_tutorial_dagger_pl|Dýka
itm_horse_meat|Koňské maso
itm_horse_meat_pl|Koňské maso
itm_practice_sword|Cvičný meč
itm_practice_sword_pl|Cvičný meč
itm_heavy_practice_sword|Těžký cvičný meč
itm_heavy_practice_sword_pl|Těžký cvičný meč
itm_practice_dagger|Cvičná dýka
itm_practice_dagger_pl|Cvičná dýka
itm_practice_axe|Cvičná sekera
itm_practice_axe_pl|Cvičná sekera
itm_arena_axe|Sekera
itm_arena_axe_pl|Sekera
itm_arena_sword|Meč
itm_arena_sword_pl|Meč
itm_arena_sword_two_handed|Obouruční meč
itm_arena_sword_two_handed_pl|Obouruční meč
itm_arena_lance|Kopí
itm_arena_lance_pl|Kopí
itm_practice_staff|Cvičná hůl
itm_practice_staff_pl|Cvičná hůl
itm_practice_lance|Cvičné kopí
itm_practice_lance_pl|Cvičné kopí
itm_practice_shield|Cvičný štít
itm_practice_shield_pl|Cvičný štít
itm_practice_bow|Cvičný luk
itm_practice_bow_pl|Cvičný luk
itm_practice_crossbow|Cvičná kuše
itm_practice_crossbow_pl|Cvičná kuše
itm_practice_javelin|Cvičné oštěpy
itm_practice_javelin_pl|Cvičné oštěpy
itm_practice_javelin_melee|cvičný oštěp na blízko
itm_practice_javelin_melee_pl|cvičný oštěp na blízko
itm_practice_throwing_daggers|Vrhací nože
itm_practice_throwing_daggers_pl|Vrhací nože
itm_practice_throwing_daggers_100_amount|Vrhací nože
itm_practice_throwing_daggers_100_amount_pl|Vrhací nože
itm_practice_horse|Cvičný kůň
itm_practice_horse_pl|Cvičný kůň
itm_practice_arrows|Cvičné šípy
itm_practice_arrows_pl|Cvičné šípy
itm_practice_bolts|Cvičné šipky
itm_practice_bolts_pl|Cvičné šipky
itm_practice_arrows_10_amount|Cvičné šípy
itm_practice_arrows_10_amount_pl|Cvičné šípy
itm_practice_arrows_100_amount|Cvičné šípy
itm_practice_arrows_100_amount_pl|Cvičné šípy
itm_practice_bolts_9_amount|Cvičné šipky
itm_practice_bolts_9_amount_pl|Cvičné šipky
itm_practice_boots|Cvičné boty
itm_practice_boots_pl|Cvičné boty
itm_red_tourney_armor|Červená turnajová zbroj
itm_red_tourney_armor_pl|Červená turnajová zbroj
itm_blue_tourney_armor|Modrá turnajová zbroj
itm_blue_tourney_armor_pl|Modrá turnajová zbroj
itm_green_tourney_armor|Zelená turnajová zbroj
itm_green_tourney_armor_pl|Zelená turnajová zbroj
itm_gold_tourney_armor|Zlatá turnajová zbroj
itm_gold_tourney_armor_pl|Zlatá turnajová zbroj
itm_red_tourney_helmet|Červená turnajová přilba
itm_red_tourney_helmet_pl|Červená turnajová přilba
itm_blue_tourney_helmet|Modrá turnajová přilba
itm_blue_tourney_helmet_pl|Modrá turnajová přilba
itm_green_tourney_helmet|Zelená turnajová přilba
itm_green_tourney_helmet_pl|Zelená turnajová přilba
itm_gold_tourney_helmet|Zlatá turnajová přilba
itm_gold_tourney_helmet_pl|Zlatá turnajová přilba
itm_arena_shield_red|Štít
itm_arena_shield_red_pl|Štít
itm_arena_shield_blue|Štít
itm_arena_shield_blue_pl|Štít
itm_arena_shield_green|Štít
itm_arena_shield_green_pl|Štít
itm_arena_shield_yellow|Štít
itm_arena_shield_yellow_pl|Štít
itm_arena_armor_white|Turnajová zbroj, bílá
itm_arena_armor_white_pl|Turnajová zbroj, bílá
itm_arena_armor_red|Turnajová zbroj, červená
itm_arena_armor_red_pl|Turnajová zbroj, červená
itm_arena_armor_blue|Turnajová zbroj, modrá
itm_arena_armor_blue_pl|Turnajová zbroj, modrá
itm_arena_armor_green|Turnajová zbroj, zelená
itm_arena_armor_green_pl|Turnajová zbroj, zelená
itm_arena_armor_yellow|Turnajová zbroj, žlutá
itm_arena_armor_yellow_pl|Turnajová zbroj, žlutá
itm_arena_tunic_white|Turnajová tunika, bílá
itm_arena_tunic_white_pl|Turnajová tunika, bílá
itm_arena_tunic_red|Turnajová tunika, červená
itm_arena_tunic_red_pl|Turnajová tunika, červená
itm_arena_tunic_blue|Turnajová tunika, modrá
itm_arena_tunic_blue_pl|Turnajová tunika, modrá
itm_arena_tunic_green|Turnajová tunika, zelená
itm_arena_tunic_green_pl|Turnajová tunika, zelená
itm_arena_tunic_yellow|Turnajová tunika, žlutá
itm_arena_tunic_yellow_pl|Turnajová tunika, žlutá
itm_arena_helmet_red|Přilba do arény, červená
itm_arena_helmet_red_pl|Přilba do arény, červená
itm_arena_helmet_blue|Přilba do arény, modrá
itm_arena_helmet_blue_pl|Přilba do arény, modrá
itm_arena_helmet_green|Přilba do arény, zelená
itm_arena_helmet_green_pl|Přilba do arény, zelená
