itm_no_item|NIEPRAWIDŁOWY PRZEDMIOT
itm_no_item_pl|NIEPRAWIDŁOWY PRZEDMIOT
itm_tutorial_spear|Włócznia
itm_tutorial_spear_pl|Włócznie
itm_tutorial_club|Maczuga
itm_tutorial_club_pl|Maczugi
itm_tutorial_battle_axe|Topór bojowy
itm_tutorial_battle_axe_pl|Topory bojowe
itm_tutorial_arrows|Strzały
itm_tutorial_arrows_pl|Strzały
itm_tutorial_bolts|Bełty
itm_tutorial_bolts_pl|Bełty
itm_tutorial_short_bow|Krótki łuk
itm_tutorial_short_bow_pl|Krótkie łuki
itm_tutorial_crossbow|Kusza
itm_tutorial_crossbow_pl|Kusze
itm_tutorial_throwing_daggers|Sztylety do rzucania
itm_tutorial_throwing_daggers_pl|Sztylety do rzucania
itm_tutorial_saddle_horse|Ujeżdzony koń
itm_tutorial_saddle_horse_pl|Ujeżdzone konie
itm_tutorial_shield|Tarcza migdałowa
itm_tutorial_shield_pl|Tarcze migdałowe
itm_tutorial_staff_no_attack|Kij
itm_tutorial_staff_no_attack_pl|Kije
itm_tutorial_staff|Kij
itm_tutorial_staff_pl|Kije
itm_tutorial_sword|Miecz
itm_tutorial_sword_pl|Miecze
itm_tutorial_axe|Topór
itm_tutorial_axe_pl|Topory
itm_tutorial_dagger|Sztylet
itm_tutorial_dagger_pl|Sztylety
itm_horse_meat|Końskie mięso
itm_horse_meat_pl|Końskie mięso
itm_practice_sword|Miecz ćwiczebny
itm_practice_sword_pl|Miecze ćwiczebne
itm_heavy_practice_sword|Ciężki miecz ćwiczebny
itm_heavy_practice_sword_pl|Ciężkie miecze ćwiczebne
itm_practice_dagger|Sztylet ćwiczebny
itm_practice_dagger_pl|Sztylety ćwiczebne
itm_practice_axe|Topór ćwiczebny
itm_practice_axe_pl|Topory ćwiczebne
itm_arena_axe|Topór
itm_arena_axe_pl|Topory
itm_arena_sword|Miecz
itm_arena_sword_pl|Miecze
itm_arena_sword_two_handed|Miecz dwuręczny
itm_arena_sword_two_handed_pl|Miecze dwuręczne
itm_arena_lance|Lanca
itm_arena_lance_pl|Lance
