imod_plain|%s
imod_cracked|%s w fatalnym stanie
imod_rusty|%s z rdzawymi śladami
imod_bent|%s słabego wykonania
imod_chipped|%s kiepskiej ostrości
imod_battered|%s ze śladami używania
imod_poor|%s marnego wykonania
imod_crude|%s bez wykończenia
imod_old|%s o starym wyglądzie
imod_cheap|%s niskiej ceny
imod_fine|%s niezłego wykonania
imod_well_made|%s dobrego wykonania
imod_sharp|%s pierwszej ostrości
imod_balanced|%s o dobrym wyważeniu
imod_tempered|%s z hartowanej stali
imod_deadly|%s zabójczej ostrości
imod_exquisite|%s wysokiej klasy
imod_masterwork|%s mistrzowskiej ręki
imod_heavy|%s masywnego wyglądu
imod_strong|%s o zwiększonej odporności
imod_powerful|%s o niesamowitej odporności
imod_tattered|%s w nędznym stanie
imod_ragged|%s w słabym stanie
imod_rough|%s prymitywnego wykonania
imod_sturdy|%s solidnego wykonania
imod_thick|%s sporej grubości
imod_hardened|%s z utwardzeniem
imod_reinforced|%s z wzmocnieniami
imod_superb|%s wspaniałego wykonania
imod_lordly|%s o dostojnym wyglądzie
imod_lame|Lichy %s
imod_swaybacked|Kulawy %s
imod_stubborn|Narowisty %s
imod_timid|Strachliwy %s
imod_meek|Łagodny %s
imod_spirited|Śmiały %s
imod_champion|Wspaniały %s
imod_fresh|%s pierwszej świeżości
imod_day_old|%s z wczoraj
imod_two_day_old|%s sprzed dwóch dni
imod_smelling|%s o brzydkim zapachu
imod_rotten|%s o nieświeżym wyglądzie
imod_large_bag|%s
