trp_multiplayer_profile_troop_male|többjátékos férfi profil csapata
trp_multiplayer_profile_troop_male_pl|többjátékos férfi profil csapata
trp_multiplayer_profile_troop_female|többjátékos női profil csapata
trp_multiplayer_profile_troop_female_pl|többjátékos női profil csapata
trp_temp_troop|Alkalmi csapat
trp_temp_troop_pl|Alkalmi csapat
trp_find_item_cheat|eszközzel kapcsolatos csalás keresése
trp_find_item_cheat_pl|eszközzel kapcsolatos csalás keresése
trp_random_town_sequence|Véletlenszerű városi jelenet
trp_random_town_sequence_pl|Véletlenszerű városi jelenet
trp_tournament_participants|Lovagi torna résztvevői
trp_tournament_participants_pl|Lovagi torna résztvevői
trp_tutorial_maceman|Buzogányos
trp_tutorial_maceman_pl|Buzogányos
trp_tutorial_archer|Íjász
trp_tutorial_archer_pl|Íjász
trp_tutorial_swordsman|Kardforgató
trp_tutorial_swordsman_pl|Kardforgató
trp_novice_fighter|Tapasztalatlan harcos
trp_novice_fighter_pl|Tapasztalatlan harcos
trp_regular_fighter|Hivatásos harcos
trp_regular_fighter_pl|Hivatásos harcos
trp_veteran_fighter|Veterán harcos
trp_veteran_fighter_pl|Veterán harcos
trp_champion_fighter|Bajnok
trp_champion_fighter_pl|Bajnok
trp_arena_training_fighter_1|Tapasztalatlan harcos
trp_arena_training_fighter_1_pl|Tapasztalatlan harcos
trp_arena_training_fighter_2|Tapasztalatlan harcos
trp_arena_training_fighter_2_pl|Tapasztalatlan harcos
trp_arena_training_fighter_3|Hivatásos harcos
trp_arena_training_fighter_3_pl|Hivatásos harcos
trp_arena_training_fighter_4|Hivatásos harcos
trp_arena_training_fighter_4_pl|Hivatásos harcos
trp_arena_training_fighter_5|Hivatásos harcos
trp_arena_training_fighter_5_pl|Hivatásos harcos
trp_arena_training_fighter_6|Veterán harcos
trp_arena_training_fighter_6_pl|Veterán harcos
trp_arena_training_fighter_7|Veterán harcos
trp_arena_training_fighter_7_pl|Veterán harcos
trp_arena_training_fighter_8|Veterán harcos
trp_arena_training_fighter_8_pl|Veterán harcos
trp_arena_training_fighter_9|Bajnok
trp_arena_training_fighter_9_pl|Bajnok
trp_arena_training_fighter_10|Bajnok
trp_arena_training_fighter_10_pl|Bajnok
trp_cattle|Szarvasmarha
trp_cattle_pl|Szarvasmarha
trp_farmer|Földműves
trp_farmer_pl|Földműves
trp_townsman|Városi polgár
trp_townsman_pl|Városi polgár
trp_watchman|Őrszem
trp_watchman_pl|Őrszem
trp_caravan_guard|Karavánkísérő
trp_caravan_guard_pl|Karavánkísérő
trp_mercenary_swordsman|Zsoldos kardforgató
trp_mercenary_swordsman_pl|Zsoldos kardforgató
trp_hired_blade|Felbérelt harcos
trp_hired_blade_pl|Felbérelt harcos
trp_mercenary_crossbowman|Zsoldos számszeríjász
trp_mercenary_crossbowman_pl|Zsoldos számszeríjász
trp_mercenary_horseman|Zsoldos lovas
trp_mercenary_horseman_pl|zsoldos lovas
trp_mercenary_cavalry|Zsoldos lovasság
trp_mercenary_cavalry_pl|Zsoldos lovasság
trp_mercenaries_end|zsoldosok vége
trp_mercenaries_end_pl|zsoldosok vége
trp_swadian_recruit|Swadiai újonc
trp_swadian_recruit_pl|Swadiai újonc
trp_swadian_militia|Swadiai milícia
trp_swadian_militia_pl|Swadiai milícia
trp_swadian_footman|Swadiai gyalogos
trp_swadian_footman_pl|Swadiai gyalogos
trp_swadian_infantry|Swadiai gyalogság
trp_swadian_infantry_pl|Swadiai gyalogság
trp_swadian_sergeant|Swadiai strázsamester
trp_swadian_sergeant_pl|Swadiai strázsamester
trp_swadian_skirmisher|Swadiai előcsatározó
trp_swadian_skirmisher_pl|Swadiai előcsatározó
trp_swadian_crossbowman|Swadiai számszeríjász
trp_swadian_crossbowman_pl|Swadiai számszeríjász
trp_swadian_sharpshooter|Swadiai mesterlövész
trp_swadian_sharpshooter_pl|Swadiai mesterlövész
trp_swadian_man_at_arms|Swadiai fegyveres
trp_swadian_man_at_arms_pl|Swadiai fegyveres
trp_swadian_knight|Swadiai lovag
trp_swadian_knight_pl|Swadiai lovag
trp_swadian_messenger|Swadiai hírnök
trp_swadian_messenger_pl|Swadiai hírnök
trp_swadian_deserter|Swadiai szökevény
trp_swadian_deserter_pl|Swadiai szökevény
trp_swadian_prison_guard|Börtönőr
trp_swadian_prison_guard_pl|Börtönőr
trp_swadian_castle_guard|Várőr
trp_swadian_castle_guard_pl|Várőr
trp_vaegir_recruit|Vaegir újonc
trp_vaegir_recruit_pl|Vaegir újonc
trp_vaegir_footman|Vaegir gyalogos
trp_vaegir_footman_pl|Vaegir gyalogos
trp_vaegir_skirmisher|Vaegir előcsatározó
trp_vaegir_skirmisher_pl|Vaegir előcsatározó
trp_vaegir_archer|Vaegir íjász
trp_vaegir_archer_pl|Vaegir íjász
trp_vaegir_marksman|Vaegir lövész
trp_vaegir_marksman_pl|Vaegir lövész
trp_vaegir_veteran|Vaegir veterán
trp_vaegir_veteran_pl|Vaegir veterán
trp_vaegir_infantry|Vaegir gyalogság
trp_vaegir_infantry_pl|Vaegir gyalogság
trp_vaegir_guard|Vaegir gárdista
trp_vaegir_guard_pl|Vaegir gárdista
trp_vaegir_horseman|Vaegir lovas
trp_vaegir_horseman_pl|Vaegir lovas
trp_vaegir_knight|Vaegir lovag
trp_vaegir_knight_pl|Vaegir lovagok
trp_vaegir_messenger|Vaegir hírnök
trp_vaegir_messenger_pl|Vaegir hírnök
trp_vaegir_deserter|Vaegir szökevény
trp_vaegir_deserter_pl|Vaegir szökevény
trp_vaegir_prison_guard|Börtönőr
trp_vaegir_prison_guard_pl|Börtönőr
trp_vaegir_castle_guard|Várőr
trp_vaegir_castle_guard_pl|Várőr
trp_khergit_tribesman|Khergit törzstag
trp_khergit_tribesman_pl|Khergit törzstag
trp_khergit_skirmisher|Khergit előcsatározó
trp_khergit_skirmisher_pl|Khergit előcsatározó
trp_khergit_horseman|Khergit lovas
trp_khergit_horseman_pl|Khergit lovas
trp_khergit_horse_archer|Khergit lovasíjász
trp_khergit_horse_archer_pl|Khergit lovasíjász
trp_khergit_veteran_horse_archer|Khergit veterán lovasíjász
trp_khergit_veteran_horse_archer_pl|Khergit veterán lovasíjász
trp_khergit_lancer|Khergit dárdás
trp_khergit_lancer_pl|Khergit dárdás
trp_khergit_messenger|Khergit hírnök
trp_khergit_messenger_pl|Khergit hírnök
trp_khergit_deserter|Khergit szökevény
trp_khergit_deserter_pl|Khergit szökevény
trp_khergit_prison_guard|Börtönőr
trp_khergit_prison_guard_pl|Börtönőr
trp_khergit_castle_guard|Várőr
trp_khergit_castle_guard_pl|Várőr
trp_nord_recruit|Nord regruta
trp_nord_recruit_pl|Nord regruta
trp_nord_footman|Nord gyalogos
trp_nord_footman_pl|Nord gyalogos
trp_nord_trained_footman|Nord képzett gyalogos
trp_nord_trained_footman_pl|Nord képzett gyalogos
trp_nord_warrior|Nord harcos
trp_nord_warrior_pl|Nord harcos
trp_nord_veteran|Nord veterán
trp_nord_veteran_pl|Nord veterán
trp_nord_champion|Nord huskarl
trp_nord_champion_pl|Nord huskarl
trp_nord_huntsman|Nord vadász
trp_nord_huntsman_pl|Nord vadász
trp_nord_archer|Nord íjász
trp_nord_archer_pl|Nord íjász
trp_nord_veteran_archer|Veterán nord íjász
trp_nord_veteran_archer_pl|Veterán nord íjász
trp_nord_messenger|Nord hírnök
trp_nord_messenger_pl|Nord hírnök
trp_nord_deserter|Nord szökevény
trp_nord_deserter_pl|Nord szökevény
trp_nord_prison_guard|Börtönőr
trp_nord_prison_guard_pl|Börtönőr
trp_nord_castle_guard|Várőr
trp_nord_castle_guard_pl|Várőr
trp_rhodok_tribesman|Rhodok törzstag
trp_rhodok_tribesman_pl|Rhodok törzstag
trp_rhodok_spearman|Rhodok lándzsás
trp_rhodok_spearman_pl|Rhodok lándzsás
trp_rhodok_trained_spearman|Rhodok képzett lándzsás
trp_rhodok_trained_spearman_pl|Rhodok képzett lándzsás
trp_rhodok_veteran_spearman|Rhodok veterán lándzsás
trp_rhodok_veteran_spearman_pl|Rhodok veterán lándzsás
trp_rhodok_sergeant|Rhodok strázsamester
trp_rhodok_sergeant_pl|Rhodok strázsamester
trp_rhodok_crossbowman|Rhodok számszeríjász
trp_rhodok_crossbowman_pl|Rhodok számszeríjász
trp_rhodok_trained_crossbowman|Rhodok képzett számszeríjász
trp_rhodok_trained_crossbowman_pl|Rhodok képzett számszeríjász
trp_rhodok_veteran_crossbowman|Rhodok veterán számszeríjász
trp_rhodok_veteran_crossbowman_pl|Rhodok veterán számszeríjász
trp_rhodok_sharpshooter|Rhodok mesterlövész
trp_rhodok_sharpshooter_pl|Rhodok mesterlövész
trp_rhodok_messenger|Rhodok hírnök
trp_rhodok_messenger_pl|Rhodok hírnök
trp_rhodok_deserter|Rhodok szökevény
trp_rhodok_deserter_pl|Rhodok szökevény
trp_rhodok_prison_guard|Börtönőr
trp_rhodok_prison_guard_pl|Börtönőr
trp_rhodok_castle_guard|Várőr
trp_rhodok_castle_guard_pl|Várőr
trp_sarranid_recruit|Sarranida újonc
trp_sarranid_recruit_pl|Sarranida újonc
trp_sarranid_footman|Sarranida gyalogos
trp_sarranid_footman_pl|Sarranida gyalogos
trp_sarranid_veteran_footman|Sarranida veterán gyalogos
trp_sarranid_veteran_footman_pl|Sarranida veterán gyalogos
trp_sarranid_infantry|Sarranida gyalogság
trp_sarranid_infantry_pl|Sarranida gyalogság
trp_sarranid_guard|Sarranida gárdista
trp_sarranid_guard_pl|Sarranida gárdista
trp_sarranid_skirmisher|Sarranida előcsatározó
trp_sarranid_skirmisher_pl|Sarranida előcsatározó
trp_sarranid_archer|Sarranida íjász
trp_sarranid_archer_pl|Sarranida íjász
trp_sarranid_master_archer|Sarranida íjászmester
trp_sarranid_master_archer_pl|Sarranida íjászmester
trp_sarranid_horseman|Sarranida lovas
trp_sarranid_horseman_pl|Sarranida lovas
trp_sarranid_mamluke|Sarranida mameluk
trp_sarranid_mamluke_pl|Sarranida mameluk
trp_sarranid_messenger|Sarranida hírnök
trp_sarranid_messenger_pl|Sarranida hírnök
trp_sarranid_deserter|Sarranida szökevény
trp_sarranid_deserter_pl|Sarranida szökevény
trp_sarranid_prison_guard|Börtönőr
trp_sarranid_prison_guard_pl|Börtönőr
trp_sarranid_castle_guard|Várőr
trp_sarranid_castle_guard_pl|Várőr
trp_looter|Fosztogató
trp_looter_pl|Fosztogató
trp_bandit|Zsivány
trp_bandit_pl|Zsivány
trp_brigand|Útonálló
trp_brigand_pl|Útonálló
trp_mountain_bandit|Hegyi zsivány
trp_mountain_bandit_pl|Hegyi zsivány
trp_forest_bandit|Erdei zsivány
trp_forest_bandit_pl|Erdei zsivány
trp_sea_raider|Tengeri rabló
trp_sea_raider_pl|Tengeri rabló
trp_steppe_bandit|Pusztai zsivány
trp_steppe_bandit_pl|Pusztai zsivány
trp_taiga_bandit|Tajgai zsivány
trp_taiga_bandit_pl|Tajgai zsivány
trp_desert_bandit|Sivatagi zsivány
trp_desert_bandit_pl|Sivatagi zsivány
trp_black_khergit_horseman|Fekete khergit lovas
trp_black_khergit_horseman_pl|Fekete khergit lovas
trp_manhunter|Fejvadász
trp_manhunter_pl|Fejvadász
trp_slave_driver|Rabszolgahajcsár
trp_slave_driver_pl|Rabszolgahajcsár
trp_slave_hunter|Rabszolgavadász
trp_slave_hunter_pl|Rabszolgavadász
trp_slave_crusher|Rabszolgaverő
trp_slave_crusher_pl|Rabszolgaverő
trp_slaver_chief|Rabszolgakereskedő vezér
trp_slaver_chief_pl|Rabszolgakereskedő vezér
trp_follower_woman|Tábori segéd
trp_follower_woman_pl|Tábori segéd
trp_hunter_woman|Vadásznő
trp_hunter_woman_pl|Vadásznő
trp_fighter_woman|Táborvédő
trp_fighter_woman_pl|Táborvédő
trp_sword_sister|Kardforgató nő
trp_sword_sister_pl|Kardforgató nő
trp_refugee|Menekült
trp_refugee_pl|Menekült
trp_peasant_woman|Parasztasszony
trp_peasant_woman_pl|Parasztasszony
trp_caravan_master|Karavánmester
trp_caravan_master_pl|Karavánmester
trp_kidnapped_girl|Elrabolt lány
trp_kidnapped_girl_pl|Elrabolt lány
trp_town_walker_1|Városi polgár
trp_town_walker_1_pl|Városi polgár
trp_town_walker_2|Városi asszony
trp_town_walker_2_pl|Városi asszony
trp_khergit_townsman|Városi polgár
trp_khergit_townsman_pl|Városi újonc
trp_khergit_townswoman|Városi asszony
trp_khergit_townswoman_pl|Városi asszony
trp_sarranid_townsman|Városi polgár
trp_sarranid_townsman_pl|Városi újonc
trp_sarranid_townswoman|Városi asszony
trp_sarranid_townswoman_pl|Városi asszony
trp_village_walker_1|Falusi
trp_village_walker_1_pl|Falusi
trp_village_walker_2|Falusi
trp_village_walker_2_pl|Falusi
